2016-07-09T06:50:59.143472Z,EC,2170
2016-07-09T06:50:59.143458Z,PH,4.394
2016-07-09T06:50:59.143444Z,ORP,317.2
2016-07-09T06:50:59.143426Z,DO,9.18
2016-07-09T06:50:59.143385Z,Temp,35.27
2016-07-09T06:50:41.689073Z,EC,2168
2016-07-09T06:50:41.689058Z,PH,4.394
2016-07-09T06:50:41.689042Z,ORP,317.2
2016-07-09T06:50:41.689020Z,DO,9.11
2016-07-09T06:50:41.688981Z,Temp,35.03
2016-07-09T06:50:15.071870Z,GRV,1.001
2016-07-09T06:50:15.071858Z,Sal,1.10
2016-07-09T06:50:15.071846Z,TDS,1170
2016-07-09T06:50:15.071833Z,EC,2168
2016-07-09T06:50:15.071821Z,PH,4.388
2016-07-09T06:50:15.071808Z,ORP,317.2
2016-07-09T06:50:15.071792Z,DO,9.11
2016-07-09T06:50:15.071754Z,Temp,35.03
2016-07-09T06:50:07.029740Z,EC,2170
2016-07-09T06:50:07.029727Z,PH,4.388
2016-07-09T06:50:07.029713Z,ORP,317.2
2016-07-09T06:50:07.029695Z,DO,9.10
2016-07-09T06:50:07.029659Z,Temp,34.78
2016-07-09T06:49:40.323035Z,GRV,1.001
2016-07-09T06:49:40.323023Z,Sal,1.10
2016-07-09T06:49:40.323010Z,TDS,1171
2016-07-09T06:49:40.322997Z,EC,2170
2016-07-09T06:49:40.322984Z,PH,4.392
2016-07-09T06:49:40.322970Z,ORP,317.1
2016-07-09T06:49:40.322950Z,DO,9.10
2016-07-09T06:49:40.322905Z,Temp,35.03
2016-07-09T06:49:32.038957Z,EC,2170
2016-07-09T06:49:32.038944Z,PH,4.392
2016-07-09T06:49:32.038930Z,ORP,317.1
2016-07-09T06:49:32.038911Z,DO,9.09
2016-07-09T06:49:32.038869Z,Temp,35.03
2016-07-09T06:49:14.453117Z,GRV,1.001
2016-07-09T06:49:14.453106Z,Sal,1.10
2016-07-09T06:49:14.453094Z,TDS,1171
2016-07-09T06:49:14.453082Z,EC,2170
2016-07-09T06:49:14.453067Z,PH,4.392
2016-07-09T06:49:14.453054Z,ORP,317.1
2016-07-09T06:49:14.453036Z,DO,9.09
2016-07-09T06:49:14.452994Z,Temp,35.03
2016-07-09T06:48:47.525928Z,EC,2170
2016-07-09T06:48:47.525915Z,PH,4.392
2016-07-09T06:48:47.525900Z,ORP,317.1
2016-07-09T06:48:47.525884Z,DO,9.09
2016-07-09T06:48:47.525849Z,Temp,35.03
2016-07-09T06:48:39.265442Z,GRV,1.001
2016-07-09T06:48:39.265430Z,Sal,1.10
2016-07-09T06:48:39.265418Z,TDS,1172
2016-07-09T06:48:39.265407Z,EC,2170
2016-07-09T06:48:39.265394Z,PH,4.389
2016-07-09T06:48:39.265381Z,ORP,317.3
2016-07-09T06:48:39.265351Z,DO,9.09
2016-07-09T06:48:39.265319Z,Temp,35.03
2016-07-09T06:48:12.528777Z,EC,2170
2016-07-09T06:48:12.528765Z,PH,4.389
2016-07-09T06:48:12.528753Z,ORP,317.3
2016-07-09T06:48:12.528737Z,DO,9.10
2016-07-09T06:48:12.528697Z,Temp,35.27
2016-07-09T06:47:55.232891Z,GRV,1.001
2016-07-09T06:47:55.232879Z,Sal,1.10
2016-07-09T06:47:55.232867Z,TDS,1171
2016-07-09T06:47:55.232855Z,EC,2170
2016-07-09T06:47:55.232842Z,PH,4.390
2016-07-09T06:47:55.232829Z,ORP,317.2
2016-07-09T06:47:55.232810Z,DO,9.10
2016-07-09T06:47:55.232774Z,Temp,35.03
2016-07-09T06:47:37.685994Z,EC,2170
2016-07-09T06:47:37.685980Z,PH,4.390
2016-07-09T06:47:37.685966Z,ORP,317.2
2016-07-09T06:47:37.685948Z,DO,9.10
2016-07-09T06:47:37.685905Z,Temp,34.78
2016-07-09T06:47:29.342599Z,GRV,1.001
2016-07-09T06:47:29.342586Z,Sal,1.10
2016-07-09T06:47:29.342566Z,TDS,1171
2016-07-09T06:47:29.342553Z,EC,2170
2016-07-09T06:47:29.342541Z,PH,4.387
2016-07-09T06:47:29.342526Z,ORP,317.2
2016-07-09T06:47:29.342508Z,DO,9.10
2016-07-09T06:47:29.342472Z,Temp,35.03
2016-07-09T06:47:02.651406Z,EC,2170
2016-07-09T06:47:02.651392Z,PH,4.387
2016-07-09T06:47:02.651379Z,ORP,317.2
2016-07-09T06:47:02.651360Z,DO,9.11
2016-07-09T06:47:02.651317Z,Temp,35.03
2016-07-09T06:46:54.598737Z,GRV,1.001
2016-07-09T06:46:54.598726Z,Sal,1.10
2016-07-09T06:46:54.598715Z,TDS,1172
2016-07-09T06:46:54.598703Z,EC,2170
2016-07-09T06:46:54.598692Z,PH,4.389
2016-07-09T06:46:54.598679Z,ORP,317.3
2016-07-09T06:46:54.598661Z,DO,9.11
2016-07-09T06:46:54.598620Z,Temp,35.03
2016-07-09T06:46:27.698948Z,EC,2172
2016-07-09T06:46:27.698936Z,PH,4.389
2016-07-09T06:46:27.698922Z,ORP,317.3
2016-07-09T06:46:27.698904Z,DO,9.12
2016-07-09T06:46:27.698861Z,Temp,35.03
2016-07-09T06:46:10.203321Z,GRV,1.001
2016-07-09T06:46:10.203308Z,Sal,1.10
2016-07-09T06:46:10.203295Z,TDS,1173
2016-07-09T06:46:10.203281Z,EC,2172
2016-07-09T06:46:10.203265Z,PH,4.386
2016-07-09T06:46:10.203250Z,ORP,317.4
2016-07-09T06:46:10.203232Z,DO,9.12
2016-07-09T06:46:10.203178Z,Temp,35.03
2016-07-09T06:46:02.140489Z,EC,2169
2016-07-09T06:46:02.140477Z,PH,4.386
2016-07-09T06:46:02.140463Z,ORP,317.4
2016-07-09T06:46:02.140433Z,DO,9.14
2016-07-09T06:46:02.140399Z,Temp,34.78
2016-07-09T06:45:44.874909Z,GRV,1.001
2016-07-09T06:45:44.874897Z,Sal,1.10
2016-07-09T06:45:44.874882Z,TDS,1171
2016-07-09T06:45:44.874871Z,EC,2169
2016-07-09T06:45:44.874858Z,PH,4.389
2016-07-09T06:45:44.874845Z,ORP,317.1
2016-07-09T06:45:44.874829Z,DO,9.14
2016-07-09T06:45:44.874787Z,Temp,34.78
2016-07-09T06:45:27.370426Z,EC,2171
2016-07-09T06:45:27.370403Z,PH,4.389
2016-07-09T06:45:27.370389Z,ORP,317.1
2016-07-09T06:45:27.370369Z,DO,9.11
2016-07-09T06:45:27.370329Z,Temp,34.78
2016-07-09T06:45:10.050963Z,GRV,1.001
2016-07-09T06:45:10.050950Z,Sal,1.10
2016-07-09T06:45:10.050938Z,TDS,1172
2016-07-09T06:45:10.050925Z,EC,2171
2016-07-09T06:45:10.050912Z,PH,4.389
2016-07-09T06:45:10.050898Z,ORP,317.4
2016-07-09T06:45:10.050880Z,DO,9.11
2016-07-09T06:45:10.050835Z,Temp,35.27
2016-07-09T06:44:52.584106Z,EC,2170
2016-07-09T06:44:52.584094Z,PH,4.389
2016-07-09T06:44:52.584080Z,ORP,317.4
2016-07-09T06:44:52.584063Z,DO,9.15
2016-07-09T06:44:52.584028Z,Temp,35.03
2016-07-09T06:44:35.281771Z,GRV,1.001
2016-07-09T06:44:35.281759Z,Sal,1.10
2016-07-09T06:44:35.281747Z,TDS,1172
2016-07-09T06:44:35.281736Z,EC,2170
2016-07-09T06:44:35.281723Z,PH,4.387
2016-07-09T06:44:35.281711Z,ORP,317.2
2016-07-09T06:44:35.281696Z,DO,9.15
2016-07-09T06:44:35.281661Z,Temp,35.03
2016-07-09T06:44:08.680061Z,EC,2171
2016-07-09T06:44:08.680047Z,PH,4.387
2016-07-09T06:44:08.680033Z,ORP,317.2
2016-07-09T06:44:08.680014Z,DO,9.13
2016-07-09T06:44:08.679971Z,Temp,35.03
2016-07-09T06:44:00.590060Z,GRV,1.001
2016-07-09T06:44:00.590049Z,Sal,1.10
2016-07-09T06:44:00.590037Z,TDS,1172
2016-07-09T06:44:00.590022Z,EC,2171
2016-07-09T06:44:00.590011Z,PH,4.383
2016-07-09T06:44:00.589997Z,ORP,317.6
2016-07-09T06:44:00.589980Z,DO,9.13
2016-07-09T06:44:00.589945Z,Temp,35.03
2016-07-09T06:43:43.268038Z,EC,2171
2016-07-09T06:43:43.268026Z,PH,4.383
2016-07-09T06:43:43.268014Z,ORP,317.6
2016-07-09T06:43:43.267998Z,DO,9.14
2016-07-09T06:43:43.267959Z,Temp,35.03
2016-07-09T06:43:25.905292Z,GRV,1.001
2016-07-09T06:43:25.905279Z,Sal,1.10
2016-07-09T06:43:25.905266Z,TDS,1172
2016-07-09T06:43:25.905249Z,EC,2171
2016-07-09T06:43:25.905236Z,PH,4.383
2016-07-09T06:43:25.905221Z,ORP,317.4
2016-07-09T06:43:25.905204Z,DO,9.14
2016-07-09T06:43:25.905169Z,Temp,35.03
2016-07-09T06:42:59.195068Z,EC,2168
2016-07-09T06:42:59.195056Z,PH,4.383
2016-07-09T06:42:59.195043Z,ORP,317.4
2016-07-09T06:42:59.195025Z,DO,9.16
2016-07-09T06:42:59.194983Z,Temp,35.03
2016-07-09T06:42:41.625458Z,GRV,1.001
2016-07-09T06:42:41.625446Z,Sal,1.10
2016-07-09T06:42:41.625434Z,TDS,1170
2016-07-09T06:42:41.625422Z,EC,2168
2016-07-09T06:42:41.625409Z,PH,4.394
2016-07-09T06:42:41.625397Z,ORP,317.5
2016-07-09T06:42:41.625379Z,DO,9.16
2016-07-09T06:42:41.625342Z,Temp,35.03
2016-07-09T06:42:33.212312Z,EC,2172
2016-07-09T06:42:33.212300Z,PH,4.394
2016-07-09T06:42:33.212286Z,ORP,317.5
2016-07-09T06:42:33.212270Z,DO,9.17
2016-07-09T06:42:33.212228Z,Temp,35.27
2016-07-09T06:42:06.633305Z,GRV,1.001
2016-07-09T06:42:06.633293Z,Sal,1.10
2016-07-09T06:42:06.633280Z,TDS,1172
2016-07-09T06:42:06.633267Z,EC,2172
2016-07-09T06:42:06.633254Z,PH,4.382
2016-07-09T06:42:06.633240Z,ORP,317.6
2016-07-09T06:42:06.633222Z,DO,9.17
2016-07-09T06:42:06.633176Z,Temp,35.03
2016-07-09T06:41:49.334962Z,EC,2173
2016-07-09T06:41:49.334949Z,PH,4.382
2016-07-09T06:41:49.334936Z,ORP,317.6
2016-07-09T06:41:49.334918Z,DO,9.17
2016-07-09T06:41:49.334875Z,Temp,35.03
2016-07-09T06:41:41.292968Z,GRV,1.001
2016-07-09T06:41:41.292955Z,Sal,1.10
2016-07-09T06:41:41.292943Z,TDS,1173
2016-07-09T06:41:41.292930Z,EC,2173
2016-07-09T06:41:41.292916Z,PH,4.386
2016-07-09T06:41:41.292902Z,ORP,317.5
2016-07-09T06:41:41.292884Z,DO,9.17
2016-07-09T06:41:41.292818Z,Temp,35.03
2016-07-09T06:41:23.843904Z,EC,2171
2016-07-09T06:41:23.843891Z,PH,4.386
2016-07-09T06:41:23.843877Z,ORP,317.5
2016-07-09T06:41:23.843859Z,DO,9.13
2016-07-09T06:41:23.843815Z,Temp,35.03
2016-07-09T06:40:57.147901Z,GRV,1.001
2016-07-09T06:40:57.147888Z,Sal,1.10
2016-07-09T06:40:57.147877Z,TDS,1172
2016-07-09T06:40:57.147865Z,EC,2171
2016-07-09T06:40:57.147853Z,PH,4.383
2016-07-09T06:40:57.147840Z,ORP,317.4
2016-07-09T06:40:57.147823Z,DO,9.13
2016-07-09T06:40:57.147781Z,Temp,35.03
2016-07-09T06:40:49.071819Z,EC,2170
2016-07-09T06:40:49.071787Z,PH,4.383
2016-07-09T06:40:49.071774Z,ORP,317.4
2016-07-09T06:40:49.071756Z,DO,9.13
2016-07-09T06:40:49.071715Z,Temp,35.27
2016-07-09T06:40:31.644465Z,GRV,1.001
2016-07-09T06:40:31.644453Z,Sal,1.10
2016-07-09T06:40:31.644442Z,TDS,1171
2016-07-09T06:40:31.644429Z,EC,2170
2016-07-09T06:40:31.644416Z,PH,4.383
2016-07-09T06:40:31.644401Z,ORP,317.5
2016-07-09T06:40:31.644384Z,DO,9.13
2016-07-09T06:40:31.644349Z,Temp,35.03
2016-07-09T06:40:14.293646Z,EC,2171
2016-07-09T06:40:14.293633Z,PH,4.383
2016-07-09T06:40:14.293619Z,ORP,317.5
2016-07-09T06:40:14.293601Z,DO,9.15
2016-07-09T06:40:14.293567Z,Temp,35.03
2016-07-09T06:39:56.771476Z,GRV,1.001
2016-07-09T06:39:56.771464Z,Sal,1.10
2016-07-09T06:39:56.771452Z,TDS,1172
2016-07-09T06:39:56.771439Z,EC,2171
2016-07-09T06:39:56.771415Z,PH,4.379
2016-07-09T06:39:56.771403Z,ORP,317.2
2016-07-09T06:39:56.771388Z,DO,9.15
2016-07-09T06:39:56.771356Z,Temp,35.27
2016-07-09T06:39:30.184990Z,EC,2171
2016-07-09T06:39:30.184977Z,PH,4.379
2016-07-09T06:39:30.184962Z,ORP,317.2
2016-07-09T06:39:30.184942Z,DO,9.19
2016-07-09T06:39:30.184865Z,Temp,35.03
2016-07-09T06:39:12.864007Z,GRV,1.001
2016-07-09T06:39:12.863995Z,Sal,1.10
2016-07-09T06:39:12.863982Z,TDS,1172
2016-07-09T06:39:12.863970Z,EC,2171
2016-07-09T06:39:12.863957Z,PH,4.391
2016-07-09T06:39:12.863943Z,ORP,317.3
2016-07-09T06:39:12.863926Z,DO,9.19
2016-07-09T06:39:12.863881Z,Temp,35.03
2016-07-09T06:39:04.839416Z,EC,2171
2016-07-09T06:39:04.839403Z,PH,4.391
2016-07-09T06:39:04.839390Z,ORP,317.3
2016-07-09T06:39:04.839372Z,DO,9.18
2016-07-09T06:39:04.839333Z,Temp,35.03
2016-07-09T06:38:47.534011Z,GRV,1.001
2016-07-09T06:38:47.534001Z,Sal,1.10
2016-07-09T06:38:47.533989Z,TDS,1172
2016-07-09T06:38:47.533978Z,EC,2171
2016-07-09T06:38:47.533965Z,PH,4.380
2016-07-09T06:38:47.533953Z,ORP,317.3
2016-07-09T06:38:47.533936Z,DO,9.18
2016-07-09T06:38:47.533895Z,Temp,35.03
2016-07-09T06:38:30.140759Z,EC,2172
2016-07-09T06:38:30.140747Z,PH,4.380
2016-07-09T06:38:30.140735Z,ORP,317.3
2016-07-09T06:38:30.140718Z,DO,9.17
2016-07-09T06:38:30.140678Z,Temp,35.03
2016-07-09T06:38:03.485762Z,GRV,1.001
2016-07-09T06:38:03.485750Z,Sal,1.10
2016-07-09T06:38:03.485738Z,TDS,1172
2016-07-09T06:38:03.485727Z,EC,2172
2016-07-09T06:38:03.485715Z,PH,4.392
2016-07-09T06:38:03.485701Z,ORP,317.2
2016-07-09T06:38:03.485684Z,DO,9.17
2016-07-09T06:38:03.485639Z,Temp,35.03
2016-07-09T06:37:55.539212Z,EC,2170
2016-07-09T06:37:55.539199Z,PH,4.392
2016-07-09T06:37:55.539186Z,ORP,317.2
2016-07-09T06:37:55.539168Z,DO,9.18
2016-07-09T06:37:55.539134Z,Temp,35.52
2016-07-09T06:37:38.178196Z,GRV,1.001
2016-07-09T06:37:38.178184Z,Sal,1.10
2016-07-09T06:37:38.178172Z,TDS,1172
2016-07-09T06:37:38.178160Z,EC,2170
2016-07-09T06:37:38.178142Z,PH,4.383
2016-07-09T06:37:38.178102Z,ORP,317.2
2016-07-09T06:37:38.178084Z,DO,9.18
2016-07-09T06:37:38.178036Z,Temp,35.03
2016-07-09T06:37:11.581556Z,EC,2172
2016-07-09T06:37:11.581543Z,PH,4.383
2016-07-09T06:37:11.581528Z,ORP,317.2
2016-07-09T06:37:11.581509Z,DO,9.16
2016-07-09T06:37:11.581467Z,Temp,35.03
2016-07-09T06:36:54.341171Z,GRV,1.001
2016-07-09T06:36:54.341160Z,Sal,1.10
2016-07-09T06:36:54.341147Z,TDS,1172
2016-07-09T06:36:54.341136Z,EC,2172
2016-07-09T06:36:54.341124Z,PH,4.386
2016-07-09T06:36:54.341111Z,ORP,316.9
2016-07-09T06:36:54.341094Z,DO,9.16
2016-07-09T06:36:54.341056Z,Temp,35.03
2016-07-09T06:36:46.279975Z,EC,2172
2016-07-09T06:36:46.279963Z,PH,4.386
2016-07-09T06:36:46.279949Z,ORP,316.9
2016-07-09T06:36:46.279933Z,DO,9.20
2016-07-09T06:36:46.279897Z,Temp,34.78
2016-07-09T06:36:28.943335Z,GRV,1.001
2016-07-09T06:36:28.943324Z,Sal,1.10
2016-07-09T06:36:28.943311Z,TDS,1172
2016-07-09T06:36:28.943299Z,EC,2172
2016-07-09T06:36:28.943285Z,PH,4.379
2016-07-09T06:36:28.943270Z,ORP,316.9
2016-07-09T06:36:28.943252Z,DO,9.20
2016-07-09T06:36:28.943217Z,Temp,35.03
2016-07-09T06:36:11.679378Z,EC,2172
2016-07-09T06:36:11.679366Z,PH,4.379
2016-07-09T06:36:11.679353Z,ORP,316.9
2016-07-09T06:36:11.679336Z,DO,9.18
2016-07-09T06:36:11.679285Z,Temp,35.03
2016-07-09T06:35:45.019126Z,GRV,1.001
2016-07-09T06:35:45.019114Z,Sal,1.10
2016-07-09T06:35:45.019101Z,TDS,1173
2016-07-09T06:35:45.019087Z,EC,2172
2016-07-09T06:35:45.019074Z,PH,4.392
2016-07-09T06:35:45.019059Z,ORP,317.0
2016-07-09T06:35:45.019042Z,DO,9.18
2016-07-09T06:35:45.019007Z,Temp,35.03
2016-07-09T06:35:36.881028Z,EC,2173
2016-07-09T06:35:36.881014Z,PH,4.392
2016-07-09T06:35:36.881000Z,ORP,317.0
2016-07-09T06:35:36.880983Z,DO,9.25
2016-07-09T06:35:36.880947Z,Temp,35.03
2016-07-09T06:35:19.506245Z,GRV,1.001
2016-07-09T06:35:19.506232Z,Sal,1.10
2016-07-09T06:35:19.506220Z,TDS,1173
2016-07-09T06:35:19.506206Z,EC,2173
2016-07-09T06:35:19.506192Z,PH,4.379
2016-07-09T06:35:19.506177Z,ORP,317.0
2016-07-09T06:35:19.506150Z,DO,9.25
2016-07-09T06:35:19.506083Z,Temp,35.03
2016-07-09T06:35:02.033316Z,EC,2173
2016-07-09T06:35:02.033304Z,PH,4.379
2016-07-09T06:35:02.033290Z,ORP,317.0
2016-07-09T06:35:02.033273Z,DO,9.19
2016-07-09T06:35:02.033240Z,Temp,35.27
2016-07-09T06:34:35.418992Z,GRV,1.001
2016-07-09T06:34:35.418977Z,Sal,1.11
2016-07-09T06:34:35.418965Z,TDS,1173
2016-07-09T06:34:35.418953Z,EC,2173
2016-07-09T06:34:35.418940Z,PH,4.388
2016-07-09T06:34:35.418927Z,ORP,317.0
2016-07-09T06:34:35.418909Z,DO,9.19
2016-07-09T06:34:35.418864Z,Temp,35.03
2016-07-09T06:34:17.956128Z,EC,2179
2016-07-09T06:34:17.956115Z,PH,4.388
2016-07-09T06:34:17.956100Z,ORP,317.0
2016-07-09T06:34:17.956082Z,DO,9.19
2016-07-09T06:34:17.956039Z,Temp,35.03
2016-07-09T06:34:09.837594Z,GRV,1.001
2016-07-09T06:34:09.837582Z,Sal,1.11
2016-07-09T06:34:09.837571Z,TDS,1177
2016-07-09T06:34:09.837559Z,EC,2179
2016-07-09T06:34:09.837543Z,PH,4.386
2016-07-09T06:34:09.837530Z,ORP,316.9
2016-07-09T06:34:09.837500Z,DO,9.19
2016-07-09T06:34:09.837464Z,Temp,34.78
2016-07-09T06:33:52.495343Z,GRV,1.001
2016-07-09T06:33:52.495331Z,Sal,1.11
2016-07-09T06:33:52.495319Z,TDS,1176
2016-07-09T06:33:52.495307Z,EC,2178
2016-07-09T06:33:52.495295Z,PH,4.386
2016-07-09T06:33:52.495280Z,ORP,316.9
2016-07-09T06:33:52.495262Z,DO,9.15
2016-07-09T06:33:52.495221Z,Temp,35.03
2016-07-09T06:33:39.540448Z,GRV,1.001
2016-07-09T06:33:39.540436Z,Sal,1.11
2016-07-09T06:33:39.540423Z,TDS,1176
2016-07-09T06:33:39.540408Z,EC,2179
2016-07-09T06:33:39.540394Z,PH,4.382
2016-07-09T06:33:39.540380Z,ORP,317.0
2016-07-09T06:33:39.540360Z,DO,9.22
2016-07-09T06:33:39.540306Z,Temp,34.78
2016-07-09T06:33:17.662832Z,GRV,1.001
2016-07-09T06:33:17.662820Z,Sal,1.11
2016-07-09T06:33:17.662809Z,TDS,1176
2016-07-09T06:33:17.662797Z,EC,2179
2016-07-09T06:33:17.662785Z,PH,4.385
2016-07-09T06:33:17.662772Z,ORP,316.8
2016-07-09T06:33:17.662755Z,DO,9.18
2016-07-09T06:33:17.662717Z,Temp,34.78
2016-07-09T06:33:14.316604Z,GRV,1.001
2016-07-09T06:33:14.316594Z,Sal,1.11
2016-07-09T06:33:14.316583Z,TDS,1176
2016-07-09T06:33:14.316572Z,EC,2178
2016-07-09T06:33:14.316561Z,PH,4.392
2016-07-09T06:33:14.316549Z,ORP,316.8
2016-07-09T06:33:14.316534Z,DO,9.18
2016-07-09T06:33:14.316495Z,Temp,35.03
2016-07-09T06:32:52.542276Z,GRV,1.001
2016-07-09T06:32:52.542265Z,Sal,1.10
2016-07-09T06:32:52.542254Z,TDS,1173
2016-07-09T06:32:52.542231Z,EC,2172
2016-07-09T06:32:52.542219Z,PH,4.387
2016-07-09T06:32:52.542206Z,ORP,316.9
2016-07-09T06:32:52.542190Z,DO,9.16
2016-07-09T06:32:52.542155Z,Temp,34.78
2016-07-09T06:32:40.078556Z,EC,2171
2016-07-09T06:32:40.078543Z,PH,4.395
2016-07-09T06:32:40.078528Z,ORP,316.9
2016-07-09T06:32:40.078509Z,DO,9.22
2016-07-09T06:32:40.078461Z,Temp,34.78
2016-07-09T06:32:22.680726Z,GRV,1.001
2016-07-09T06:32:22.680714Z,Sal,1.10
2016-07-09T06:32:22.680702Z,TDS,1172
2016-07-09T06:32:22.680690Z,EC,2171
2016-07-09T06:32:22.680677Z,PH,4.387
2016-07-09T06:32:22.680663Z,ORP,316.9
2016-07-09T06:32:22.680646Z,DO,9.22
2016-07-09T06:32:22.680605Z,Temp,35.03
2016-07-09T06:32:05.265570Z,EC,2172
2016-07-09T06:32:05.265558Z,PH,4.387
2016-07-09T06:32:05.265543Z,ORP,316.9
2016-07-09T06:32:05.265522Z,DO,9.19
2016-07-09T06:32:05.265483Z,Temp,34.78
2016-07-09T06:31:47.983988Z,GRV,1.001
2016-07-09T06:31:47.983975Z,Sal,1.10
2016-07-09T06:31:47.983963Z,TDS,1173
2016-07-09T06:31:47.983950Z,EC,2172
2016-07-09T06:31:47.983937Z,PH,4.385
2016-07-09T06:31:47.983923Z,ORP,316.6
2016-07-09T06:31:47.983906Z,DO,9.19
2016-07-09T06:31:47.983867Z,Temp,35.03
2016-07-09T06:31:30.625467Z,EC,2168
2016-07-09T06:31:30.625455Z,PH,4.385
2016-07-09T06:31:30.625442Z,ORP,316.6
2016-07-09T06:31:30.625424Z,DO,9.18
2016-07-09T06:31:30.625387Z,Temp,35.03
2016-07-09T06:31:13.086489Z,GRV,1.001
2016-07-09T06:31:13.086476Z,Sal,1.10
2016-07-09T06:31:13.086464Z,TDS,1171
2016-07-09T06:31:13.086451Z,EC,2168
2016-07-09T06:31:13.086439Z,PH,4.381
2016-07-09T06:31:13.086425Z,ORP,316.8
2016-07-09T06:31:13.086407Z,DO,9.18
2016-07-09T06:31:13.086364Z,Temp,34.78
2016-07-09T06:31:04.945983Z,EC,2172
2016-07-09T06:31:04.945971Z,PH,4.381
2016-07-09T06:31:04.945958Z,ORP,316.8
2016-07-09T06:31:04.945940Z,DO,9.22
2016-07-09T06:31:04.945906Z,Temp,35.03
2016-07-09T06:30:38.241564Z,GRV,1.001
2016-07-09T06:30:38.241552Z,Sal,1.10
2016-07-09T06:30:38.241538Z,TDS,1172
2016-07-09T06:30:38.241525Z,EC,2172
2016-07-09T06:30:38.241514Z,PH,4.380
2016-07-09T06:30:38.241500Z,ORP,316.7
2016-07-09T06:30:38.241482Z,DO,9.22
2016-07-09T06:30:38.241442Z,Temp,35.03
2016-07-09T06:30:20.948260Z,EC,2172
2016-07-09T06:30:20.948248Z,PH,4.380
2016-07-09T06:30:20.948236Z,ORP,316.7
2016-07-09T06:30:20.948220Z,DO,9.20
2016-07-09T06:30:20.948185Z,Temp,34.78
2016-07-09T06:30:03.676747Z,GRV,1.001
2016-07-09T06:30:03.676735Z,Sal,1.10
2016-07-09T06:30:03.676723Z,TDS,1173
2016-07-09T06:30:03.676710Z,EC,2172
2016-07-09T06:30:03.676697Z,PH,4.378
2016-07-09T06:30:03.676683Z,ORP,316.8
2016-07-09T06:30:03.676666Z,DO,9.20
2016-07-09T06:30:03.676622Z,Temp,35.27
2016-07-09T06:29:55.532014Z,EC,2172
2016-07-09T06:29:55.532001Z,PH,4.378
2016-07-09T06:29:55.531980Z,ORP,316.8
2016-07-09T06:29:55.531951Z,DO,9.19
2016-07-09T06:29:55.531917Z,Temp,35.03
2016-07-09T06:29:38.049161Z,GRV,1.001
2016-07-09T06:29:38.049149Z,Sal,1.10
2016-07-09T06:29:38.049136Z,TDS,1173
2016-07-09T06:29:38.049120Z,EC,2172
2016-07-09T06:29:38.049108Z,PH,4.381
2016-07-09T06:29:38.049094Z,ORP,316.9
2016-07-09T06:29:38.049077Z,DO,9.19
2016-07-09T06:29:38.049042Z,Temp,35.03
2016-07-09T06:29:20.728468Z,EC,2170
2016-07-09T06:29:20.728453Z,PH,4.381
2016-07-09T06:29:20.728438Z,ORP,316.9
2016-07-09T06:29:20.728422Z,DO,9.17
2016-07-09T06:29:20.728382Z,Temp,35.03
2016-07-09T06:29:03.416500Z,GRV,1.001
2016-07-09T06:29:03.416489Z,Sal,1.10
2016-07-09T06:29:03.416477Z,TDS,1172
2016-07-09T06:29:03.416454Z,EC,2170
2016-07-09T06:29:03.416440Z,PH,4.392
2016-07-09T06:29:03.416427Z,ORP,317.1
2016-07-09T06:29:03.416407Z,DO,9.17
2016-07-09T06:29:03.416363Z,Temp,35.03
2016-07-09T06:28:36.808497Z,EC,2172
2016-07-09T06:28:36.808485Z,PH,4.392
2016-07-09T06:28:36.808472Z,ORP,317.1
2016-07-09T06:28:36.808454Z,DO,9.19
2016-07-09T06:28:36.808412Z,Temp,35.03
2016-07-09T06:28:19.416498Z,GRV,1.001
2016-07-09T06:28:19.416487Z,Sal,1.10
2016-07-09T06:28:19.416475Z,TDS,1172
2016-07-09T06:28:19.416463Z,EC,2172
2016-07-09T06:28:19.416450Z,PH,4.382
2016-07-09T06:28:19.416433Z,ORP,317.1
2016-07-09T06:28:19.416417Z,DO,9.19
2016-07-09T06:28:19.416376Z,Temp,35.03
2016-07-09T06:28:02.133758Z,EC,2171
2016-07-09T06:28:02.133746Z,PH,4.382
2016-07-09T06:28:02.133733Z,ORP,317.1
2016-07-09T06:28:02.133716Z,DO,9.22
2016-07-09T06:28:02.133674Z,Temp,35.03
2016-07-09T06:27:54.031200Z,GRV,1.001
2016-07-09T06:27:54.031187Z,Sal,1.10
2016-07-09T06:27:54.031173Z,TDS,1172
2016-07-09T06:27:54.031160Z,EC,2171
2016-07-09T06:27:54.031147Z,PH,4.379
2016-07-09T06:27:54.031134Z,ORP,317.0
2016-07-09T06:27:54.031116Z,DO,9.22
2016-07-09T06:27:54.031077Z,Temp,35.03
2016-07-09T06:27:27.481413Z,EC,2171
2016-07-09T06:27:27.481400Z,PH,4.379
2016-07-09T06:27:27.481386Z,ORP,317.0
2016-07-09T06:27:27.481369Z,DO,9.18
2016-07-09T06:27:27.481332Z,Temp,35.03
2016-07-09T06:27:10.206112Z,GRV,1.001
2016-07-09T06:27:10.206101Z,Sal,1.10
2016-07-09T06:27:10.206089Z,TDS,1172
2016-07-09T06:27:10.206076Z,EC,2171
2016-07-09T06:27:10.206065Z,PH,4.379
2016-07-09T06:27:10.206052Z,ORP,316.9
2016-07-09T06:27:10.206035Z,DO,9.18
2016-07-09T06:27:10.205995Z,Temp,35.03
2016-07-09T06:27:02.172254Z,EC,2172
