2017-04-02T03:09:50.307570Z,TDS,1537
2017-04-02T03:09:50.307560Z,Temp,31.10
2017-04-02T03:09:50.307549Z,EC,2847
2017-04-02T03:09:50.307532Z,PH,6.042
2017-04-02T03:09:50.307488Z,ORP,
2017-04-02T03:09:50.307417Z,DO,8.95
2017-04-02T03:09:38.238985Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:09:38.238977Z,GRV,1.001
2017-04-02T03:09:38.238968Z,Sal,1.47
2017-04-02T03:09:38.238959Z,TDS,1541
2017-04-02T03:09:38.238949Z,Temp,31.34
2017-04-02T03:09:38.238940Z,EC,2854
2017-04-02T03:09:38.238930Z,PH,6.039
2017-04-02T03:09:38.238915Z,ORP,
2017-04-02T03:09:38.238881Z,DO,8.93
2017-04-02T03:09:25.929941Z,GRV,1.001
2017-04-02T03:09:25.929949Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:09:25.929933Z,Sal,1.47
2017-04-02T03:09:25.929924Z,TDS,1541
2017-04-02T03:09:25.929915Z,Temp,31.34
2017-04-02T03:09:25.929907Z,EC,2853
2017-04-02T03:09:25.929898Z,PH,6.040
2017-04-02T03:09:25.929885Z,ORP,
2017-04-02T03:09:25.929853Z,DO,8.93
2017-04-02T03:09:13.939350Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:09:13.939342Z,GRV,1.001
2017-04-02T03:09:13.939334Z,Sal,1.47
2017-04-02T03:09:13.939326Z,TDS,1538
2017-04-02T03:09:13.939317Z,Temp,31.34
2017-04-02T03:09:13.939308Z,EC,2848
2017-04-02T03:09:13.939299Z,PH,6.039
2017-04-02T03:09:13.939287Z,ORP,
2017-04-02T03:09:13.939254Z,DO,8.92
2017-04-02T03:09:01.988701Z,GRV,1.001
2017-04-02T03:09:01.988710Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:09:01.988691Z,Sal,1.47
2017-04-02T03:09:01.988683Z,TDS,1541
2017-04-02T03:09:01.988673Z,Temp,31.10
2017-04-02T03:09:01.988663Z,EC,2853
2017-04-02T03:09:01.988652Z,PH,6.039
2017-04-02T03:09:01.988637Z,ORP,
2017-04-02T03:09:01.988601Z,DO,8.94
2017-04-02T03:08:50.025958Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:08:50.025949Z,GRV,1.001
2017-04-02T03:08:50.025932Z,TDS,1541
2017-04-02T03:08:50.025941Z,Sal,1.47
2017-04-02T03:08:50.025924Z,Temp,31.34
2017-04-02T03:08:50.025915Z,EC,2853
2017-04-02T03:08:50.025904Z,PH,6.046
2017-04-02T03:08:50.025891Z,ORP,
2017-04-02T03:08:50.025859Z,DO,8.95
2017-04-02T03:08:38.377578Z,GRV,1.001
2017-04-02T03:08:38.377587Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:08:38.377568Z,Sal,1.47
2017-04-02T03:08:38.377546Z,TDS,1539
2017-04-02T03:08:38.377537Z,Temp,31.34
2017-04-02T03:08:38.377526Z,EC,2851
2017-04-02T03:08:38.377513Z,PH,6.044
2017-04-02T03:08:38.377499Z,ORP,
2017-04-02T03:08:38.377470Z,DO,8.93
2017-04-02T03:08:26.404612Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:08:26.404603Z,GRV,1.001
2017-04-02T03:08:26.404593Z,Sal,1.48
2017-04-02T03:08:26.404583Z,TDS,1542
2017-04-02T03:08:26.404562Z,EC,2856
2017-04-02T03:08:26.404573Z,Temp,31.83
2017-04-02T03:08:26.404551Z,PH,6.036
2017-04-02T03:08:26.404536Z,ORP,
2017-04-02T03:08:26.404501Z,DO,8.92
2017-04-02T03:08:14.414852Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:08:14.414835Z,Sal,1.47
2017-04-02T03:08:14.414843Z,GRV,1.001
2017-04-02T03:08:14.414827Z,TDS,1540
2017-04-02T03:08:14.414805Z,EC,2853
2017-04-02T03:08:14.414817Z,Temp,31.34
2017-04-02T03:08:14.414794Z,PH,6.047
2017-04-02T03:08:14.414779Z,ORP,
2017-04-02T03:08:14.414745Z,DO,9.01
2017-04-02T03:08:02.406179Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:08:02.406170Z,GRV,1.001
2017-04-02T03:08:02.406161Z,Sal,1.47
2017-04-02T03:08:02.406149Z,TDS,1540
2017-04-02T03:08:02.406140Z,Temp,31.34
2017-04-02T03:08:02.406131Z,EC,2853
2017-04-02T03:08:02.406119Z,PH,6.041
2017-04-02T03:08:02.406102Z,ORP,
2017-04-02T03:08:02.406071Z,DO,9.01
2017-04-02T03:07:50.126635Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:07:50.126627Z,GRV,1.001
2017-04-02T03:07:50.126609Z,TDS,1538
2017-04-02T03:07:50.126618Z,Sal,1.47
2017-04-02T03:07:50.126600Z,Temp,31.10
2017-04-02T03:07:50.126590Z,EC,2849
2017-04-02T03:07:50.126580Z,PH,6.043
2017-04-02T03:07:50.126566Z,ORP,
2017-04-02T03:07:50.126533Z,DO,9.01
2017-04-02T03:07:38.041899Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:07:38.041891Z,GRV,1.001
2017-04-02T03:07:38.041882Z,Sal,1.47
2017-04-02T03:07:38.041863Z,Temp,31.10
2017-04-02T03:07:38.041872Z,TDS,1540
2017-04-02T03:07:38.041852Z,EC,2852
2017-04-02T03:07:38.041842Z,PH,6.043
2017-04-02T03:07:38.041826Z,ORP,
2017-04-02T03:07:38.041786Z,DO,8.97
2017-04-02T03:07:26.035592Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:07:26.035584Z,GRV,1.001
2017-04-02T03:07:26.035576Z,Sal,1.47
2017-04-02T03:07:26.035568Z,TDS,1540
2017-04-02T03:07:26.035560Z,Temp,31.10
2017-04-02T03:07:26.035551Z,EC,2853
2017-04-02T03:07:26.035541Z,PH,6.038
2017-04-02T03:07:26.035528Z,ORP,
2017-04-02T03:07:26.035485Z,DO,8.95
2017-04-02T03:07:14.372210Z,Sal,1.47
2017-04-02T03:07:14.372220Z,GRV,1.001
2017-04-02T03:07:14.372229Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:07:14.372201Z,TDS,1539
2017-04-02T03:07:14.372191Z,Temp,31.34
2017-04-02T03:07:14.372171Z,PH,6.044
2017-04-02T03:07:14.372182Z,EC,2850
2017-04-02T03:07:14.372155Z,ORP,
2017-04-02T03:07:14.372113Z,DO,8.83
2017-04-02T03:07:02.420159Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:07:02.420150Z,GRV,1.001
2017-04-02T03:07:02.420141Z,Sal,1.47
2017-04-02T03:07:02.420121Z,Temp,31.10
2017-04-02T03:07:02.420131Z,TDS,1540
2017-04-02T03:07:02.420110Z,EC,2853
2017-04-02T03:07:02.420098Z,PH,6.040
2017-04-02T03:07:02.420079Z,ORP,
2017-04-02T03:07:02.420043Z,DO,8.84
2017-04-02T03:06:50.145490Z,GRV,1.001
2017-04-02T03:06:50.145499Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:06:50.145473Z,TDS,1540
2017-04-02T03:06:50.145482Z,Sal,1.47
2017-04-02T03:06:50.145465Z,Temp,31.34
2017-04-02T03:06:50.145443Z,PH,6.049
2017-04-02T03:06:50.145455Z,EC,2853
2017-04-02T03:06:50.145426Z,ORP,
2017-04-02T03:06:50.145382Z,DO,8.91
2017-04-02T03:06:38.001115Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:06:38.001108Z,GRV,1.001
2017-04-02T03:06:38.001092Z,TDS,1540
2017-04-02T03:06:38.001100Z,Sal,1.47
2017-04-02T03:06:38.001083Z,Temp,31.34
2017-04-02T03:06:38.001075Z,EC,2852
2017-04-02T03:06:38.001066Z,PH,6.040
2017-04-02T03:06:38.001054Z,ORP,
2017-04-02T03:06:38.001018Z,DO,8.93
2017-04-02T03:06:26.378008Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:06:26.378000Z,GRV,1.001
2017-04-02T03:06:26.377991Z,Sal,1.47
2017-04-02T03:06:26.377983Z,TDS,1540
2017-04-02T03:06:26.377974Z,Temp,31.34
2017-04-02T03:06:26.377964Z,EC,2853
2017-04-02T03:06:26.377953Z,PH,6.038
2017-04-02T03:06:26.377938Z,ORP,
2017-04-02T03:06:26.377903Z,DO,8.97
2017-04-02T03:06:14.456577Z,GRV,1.001
2017-04-02T03:06:14.456586Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:06:14.456566Z,Sal,1.47
2017-04-02T03:06:14.456557Z,TDS,1540
2017-04-02T03:06:14.456547Z,Temp,31.34
2017-04-02T03:06:14.456537Z,EC,2853
2017-04-02T03:06:14.456526Z,PH,6.044
2017-04-02T03:06:14.456513Z,ORP,
2017-04-02T03:06:14.456481Z,DO,8.99
2017-04-02T03:06:02.497766Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:06:02.497724Z,GRV,1.001
2017-04-02T03:06:02.497714Z,Sal,1.47
2017-04-02T03:06:02.497693Z,Temp,31.34
2017-04-02T03:06:02.497703Z,TDS,1539
2017-04-02T03:06:02.497682Z,EC,2851
2017-04-02T03:06:02.497670Z,PH,6.044
2017-04-02T03:06:02.497655Z,ORP,
2017-04-02T03:06:02.497621Z,DO,8.98
2017-04-02T03:05:50.168602Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:05:50.168593Z,GRV,1.001
2017-04-02T03:05:50.168584Z,Sal,1.47
2017-04-02T03:05:50.168574Z,TDS,1540
2017-04-02T03:05:50.168563Z,Temp,31.10
2017-04-02T03:05:50.168551Z,EC,2853
2017-04-02T03:05:50.168538Z,PH,6.041
2017-04-02T03:05:50.168524Z,ORP,
2017-04-02T03:05:50.168485Z,DO,8.98
2017-04-02T03:05:38.120554Z,GRV,1.001
2017-04-02T03:05:38.120563Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:05:38.120544Z,Sal,1.47
2017-04-02T03:05:38.120525Z,Temp,31.34
2017-04-02T03:05:38.120536Z,TDS,1540
2017-04-02T03:05:38.120514Z,EC,2853
2017-04-02T03:05:38.120502Z,PH,6.041
2017-04-02T03:05:38.120471Z,ORP,
2017-04-02T03:05:38.120345Z,DO,8.95
2017-04-02T03:05:26.478667Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:05:26.478658Z,GRV,1.001
2017-04-02T03:05:26.478640Z,TDS,1537
2017-04-02T03:05:26.478649Z,Sal,1.47
2017-04-02T03:05:26.478630Z,Temp,31.34
2017-04-02T03:05:26.478621Z,EC,2846
2017-04-02T03:05:26.478611Z,PH,6.046
2017-04-02T03:05:26.478597Z,ORP,
2017-04-02T03:05:26.478562Z,DO,8.94
2017-04-02T03:05:14.463641Z,GRV,1.001
2017-04-02T03:05:14.463654Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:05:14.463632Z,Sal,1.47
2017-04-02T03:05:14.463622Z,TDS,1540
2017-04-02T03:05:14.463613Z,Temp,31.10
2017-04-02T03:05:14.463603Z,EC,2853
2017-04-02T03:05:14.463592Z,PH,6.048
2017-04-02T03:05:14.463578Z,ORP,
2017-04-02T03:05:14.463542Z,DO,8.99
2017-04-02T03:05:02.556240Z,GRV,1.001
2017-04-02T03:05:02.556248Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:05:02.556232Z,Sal,1.47
2017-04-02T03:05:02.556213Z,Temp,31.10
2017-04-02T03:05:02.556223Z,TDS,1540
2017-04-02T03:05:02.556204Z,EC,2853
2017-04-02T03:05:02.556194Z,PH,6.047
2017-04-02T03:05:02.556177Z,ORP,
2017-04-02T03:05:02.556140Z,DO,9.03
2017-04-02T03:04:50.296517Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:04:50.296508Z,GRV,1.001
2017-04-02T03:04:50.296490Z,TDS,1537
2017-04-02T03:04:50.296499Z,Sal,1.47
2017-04-02T03:04:50.296480Z,Temp,31.34
2017-04-02T03:04:50.296460Z,PH,6.041
2017-04-02T03:04:50.296470Z,EC,2847
2017-04-02T03:04:50.296446Z,ORP,
2017-04-02T03:04:50.296406Z,DO,9.05
2017-04-02T03:04:38.315128Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:04:38.315110Z,Sal,1.47
2017-04-02T03:04:38.315119Z,GRV,1.001
2017-04-02T03:04:38.315101Z,TDS,1540
2017-04-02T03:04:38.315092Z,Temp,31.34
2017-04-02T03:04:38.315082Z,EC,2852
2017-04-02T03:04:38.315071Z,PH,6.044
2017-04-02T03:04:38.315054Z,ORP,
2017-04-02T03:04:38.315007Z,DO,8.99
2017-04-02T03:04:26.673639Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:04:26.673631Z,GRV,1.001
2017-04-02T03:04:26.673613Z,TDS,1540
2017-04-02T03:04:26.673623Z,Sal,1.47
2017-04-02T03:04:26.673602Z,Temp,31.34
2017-04-02T03:04:26.673588Z,EC,2852
2017-04-02T03:04:26.673564Z,PH,6.038
2017-04-02T03:04:26.673549Z,ORP,
2017-04-02T03:04:26.673513Z,DO,8.99
2017-04-02T03:04:14.748622Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:04:14.748592Z,Sal,1.47
2017-04-02T03:04:14.748614Z,GRV,1.001
2017-04-02T03:04:14.748571Z,TDS,1539
2017-04-02T03:04:14.748562Z,Temp,31.34
2017-04-02T03:04:14.748551Z,EC,2850
2017-04-02T03:04:14.748539Z,PH,6.044
2017-04-02T03:04:14.748522Z,ORP,
2017-04-02T03:04:14.748487Z,DO,9.04
2017-04-02T03:04:02.372060Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:04:02.372050Z,GRV,1.001
2017-04-02T03:04:02.372041Z,Sal,1.47
2017-04-02T03:04:02.372031Z,TDS,1540
2017-04-02T03:04:02.372021Z,Temp,31.34
2017-04-02T03:04:02.372007Z,EC,2852
2017-04-02T03:04:02.371996Z,PH,6.039
2017-04-02T03:04:02.371981Z,ORP,
2017-04-02T03:04:02.371945Z,DO,9.08
2017-04-02T03:03:50.371876Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:03:50.371868Z,GRV,1.001
2017-04-02T03:03:50.371853Z,TDS,1540
2017-04-02T03:03:50.371861Z,Sal,1.47
2017-04-02T03:03:50.371845Z,Temp,31.10
2017-04-02T03:03:50.371827Z,PH,6.046
2017-04-02T03:03:50.371837Z,EC,2853
2017-04-02T03:03:50.371815Z,ORP,
2017-04-02T03:03:50.371786Z,DO,9.08
2017-04-02T03:03:38.698475Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:03:38.698466Z,GRV,1.001
2017-04-02T03:03:38.698458Z,Sal,1.47
2017-04-02T03:03:38.698449Z,TDS,1538
2017-04-02T03:03:38.698440Z,Temp,31.10
2017-04-02T03:03:38.698430Z,EC,2848
2017-04-02T03:03:38.698419Z,PH,6.042
2017-04-02T03:03:38.698404Z,ORP,
2017-04-02T03:03:38.698367Z,DO,9.04
2017-04-02T03:03:26.526867Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:03:26.526857Z,GRV,1.001
2017-04-02T03:03:26.526848Z,Sal,1.47
2017-04-02T03:03:26.526838Z,TDS,1540
2017-04-02T03:03:26.526829Z,Temp,31.34
2017-04-02T03:03:26.526819Z,EC,2853
2017-04-02T03:03:26.526809Z,PH,6.043
2017-04-02T03:03:26.526794Z,ORP,
2017-04-02T03:03:26.526758Z,DO,9.07
2017-04-02T03:03:14.610847Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:03:14.610838Z,GRV,1.001
2017-04-02T03:03:14.610830Z,Sal,1.47
2017-04-02T03:03:14.610822Z,TDS,1540
2017-04-02T03:03:14.610812Z,Temp,31.34
2017-04-02T03:03:14.610801Z,EC,2853
2017-04-02T03:03:14.610791Z,PH,6.043
2017-04-02T03:03:14.610776Z,ORP,
2017-04-02T03:03:14.610738Z,DO,8.97
2017-04-02T03:03:02.679159Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:03:02.679150Z,GRV,1.001
2017-04-02T03:03:02.679127Z,TDS,1537
2017-04-02T03:03:02.679141Z,Sal,1.47
2017-04-02T03:03:02.679118Z,Temp,31.10
2017-04-02T03:03:02.679109Z,EC,2847
2017-04-02T03:03:02.679099Z,PH,6.045
2017-04-02T03:03:02.679085Z,ORP,
2017-04-02T03:03:02.679050Z,DO,8.94
2017-04-02T03:02:50.361514Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:02:50.361505Z,GRV,1.001
2017-04-02T03:02:50.361496Z,Sal,1.47
2017-04-02T03:02:50.361488Z,TDS,1540
2017-04-02T03:02:50.361478Z,Temp,31.34
2017-04-02T03:02:50.361468Z,EC,2852
2017-04-02T03:02:50.361457Z,PH,6.038
2017-04-02T03:02:50.361438Z,ORP,
2017-04-02T03:02:50.361376Z,DO,8.88
2017-04-02T03:02:38.715364Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:02:38.715355Z,GRV,1.001
2017-04-02T03:02:38.715343Z,Sal,1.47
2017-04-02T03:02:38.715333Z,TDS,1540
2017-04-02T03:02:38.715324Z,Temp,31.59
2017-04-02T03:02:38.715314Z,EC,2852
2017-04-02T03:02:38.715303Z,PH,6.036
2017-04-02T03:02:38.715288Z,ORP,
2017-04-02T03:02:38.715243Z,DO,8.76
2017-04-02T03:02:26.783160Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:02:26.783150Z,GRV,1.001
2017-04-02T03:02:26.783142Z,Sal,1.47
2017-04-02T03:02:26.783132Z,TDS,1537
2017-04-02T03:02:26.783123Z,Temp,31.10
2017-04-02T03:02:26.783113Z,EC,2847
2017-04-02T03:02:26.783103Z,PH,6.043
2017-04-02T03:02:26.783088Z,ORP,
2017-04-02T03:02:26.783057Z,DO,8.75
2017-04-02T03:02:14.704154Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:02:14.704145Z,GRV,1.001
2017-04-02T03:02:14.704136Z,Sal,1.47
2017-04-02T03:02:14.704126Z,TDS,1540
2017-04-02T03:02:14.704117Z,Temp,31.10
2017-04-02T03:02:14.704106Z,EC,2852
2017-04-02T03:02:14.704095Z,PH,6.046
2017-04-02T03:02:14.704080Z,ORP,
2017-04-02T03:02:14.704042Z,DO,8.73
2017-04-02T03:02:02.760336Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:02:02.760319Z,Sal,1.47
2017-04-02T03:02:02.760327Z,GRV,1.001
2017-04-02T03:02:02.760310Z,TDS,1540
2017-04-02T03:02:02.760302Z,Temp,31.10
2017-04-02T03:02:02.760282Z,PH,6.041
2017-04-02T03:02:02.760293Z,EC,2852
2017-04-02T03:02:02.760269Z,ORP,
2017-04-02T03:02:02.760238Z,DO,8.73
2017-04-02T03:01:50.737114Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:01:50.737106Z,GRV,1.001
2017-04-02T03:01:50.737096Z,Sal,1.47
2017-04-02T03:01:50.737087Z,TDS,1539
2017-04-02T03:01:50.737078Z,Temp,31.10
2017-04-02T03:01:50.737067Z,EC,2850
2017-04-02T03:01:50.737047Z,PH,6.046
2017-04-02T03:01:50.737033Z,ORP,
2017-04-02T03:01:50.737001Z,DO,8.72
2017-04-02T03:01:38.660886Z,GRV,1.001
2017-04-02T03:01:38.660895Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:01:38.660877Z,Sal,1.47
2017-04-02T03:01:38.660868Z,TDS,1540
2017-04-02T03:01:38.660849Z,EC,2853
2017-04-02T03:01:38.660859Z,Temp,31.10
2017-04-02T03:01:38.660838Z,PH,6.047
2017-04-02T03:01:38.660823Z,ORP,
2017-04-02T03:01:38.660786Z,DO,8.67
2017-04-02T03:01:26.666605Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:01:26.666596Z,GRV,1.001
2017-04-02T03:01:26.666587Z,Sal,1.47
2017-04-02T03:01:26.666578Z,TDS,1540
2017-04-02T03:01:26.666568Z,Temp,31.10
2017-04-02T03:01:26.666555Z,EC,2853
2017-04-02T03:01:26.666544Z,PH,6.048
2017-04-02T03:01:26.666529Z,ORP,
2017-04-02T03:01:26.666495Z,DO,8.74
2017-04-02T03:01:14.689496Z,GRV,1.001
2017-04-02T03:01:14.689504Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:01:14.689486Z,Sal,1.47
2017-04-02T03:01:14.689477Z,TDS,1540
2017-04-02T03:01:14.689468Z,Temp,31.10
2017-04-02T03:01:14.689458Z,EC,2852
2017-04-02T03:01:14.689447Z,PH,6.042
2017-04-02T03:01:14.689434Z,ORP,
2017-04-02T03:01:14.689401Z,DO,8.70
2017-04-02T03:01:02.666041Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:01:02.666033Z,GRV,1.001
2017-04-02T03:01:02.666025Z,Sal,1.47
2017-04-02T03:01:02.666006Z,Temp,31.34
2017-04-02T03:01:02.666016Z,TDS,1540
2017-04-02T03:01:02.665987Z,PH,6.039
2017-04-02T03:01:02.665997Z,EC,2852
2017-04-02T03:01:02.665972Z,ORP,
2017-04-02T03:01:02.665937Z,DO,8.71
2017-04-02T03:00:50.690573Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:00:50.690564Z,GRV,1.001
2017-04-02T03:00:50.690554Z,Sal,1.47
2017-04-02T03:00:50.690535Z,Temp,31.34
2017-04-02T03:00:50.690545Z,TDS,1540
2017-04-02T03:00:50.690524Z,EC,2852
2017-04-02T03:00:50.690514Z,PH,6.044
2017-04-02T03:00:50.690499Z,ORP,
2017-04-02T03:00:50.690466Z,DO,8.67
2017-04-02T03:00:38.424534Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:00:38.424526Z,GRV,1.001
2017-04-02T03:00:38.424517Z,Sal,1.47
2017-04-02T03:00:38.424498Z,Temp,31.34
2017-04-02T03:00:38.424507Z,TDS,1539
2017-04-02T03:00:38.424488Z,EC,2851
2017-04-02T03:00:38.424477Z,PH,6.044
2017-04-02T03:00:38.424461Z,ORP,
2017-04-02T03:00:38.424414Z,DO,8.68
2017-04-02T03:00:26.465127Z,GRV,1.001
2017-04-02T03:00:26.465135Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:00:26.465118Z,Sal,1.47
2017-04-02T03:00:26.465109Z,TDS,1540
2017-04-02T03:00:26.465101Z,Temp,31.10
2017-04-02T03:00:26.465091Z,EC,2852
2017-04-02T03:00:26.465081Z,PH,6.047
2017-04-02T03:00:26.465067Z,ORP,
2017-04-02T03:00:26.465028Z,DO,8.59
2017-04-02T03:00:14.551350Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:00:14.551341Z,GRV,1.001
2017-04-02T03:00:14.551323Z,TDS,1540
2017-04-02T03:00:14.551333Z,Sal,1.47
2017-04-02T03:00:14.551313Z,Temp,31.10
2017-04-02T03:00:14.551304Z,EC,2852
2017-04-02T03:00:14.551293Z,PH,6.038
2017-04-02T03:00:14.551277Z,ORP,
2017-04-02T03:00:14.551239Z,DO,8.64
2017-04-02T03:00:02.592845Z,MapLocation,"3.036508,101.6988646"
2017-04-02T03:00:02.592753Z,GRV,1.001
2017-04-02T03:00:02.592745Z,Sal,1.47
2017-04-02T03:00:02.592729Z,Temp,31.34
2017-04-02T03:00:02.592737Z,TDS,1540
2017-04-02T03:00:02.592720Z,EC,2852
2017-04-02T03:00:02.592711Z,PH,6.041
2017-04-02T03:00:02.592697Z,ORP,
2017-04-02T03:00:02.592659Z,DO,8.62
2017-04-02T02:59:50.510613Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:59:50.510604Z,GRV,1.001
2017-04-02T02:59:50.510595Z,Sal,1.47
2017-04-02T02:59:50.510587Z,TDS,1540
2017-04-02T02:59:50.510579Z,Temp,31.34
2017-04-02T02:59:50.510569Z,EC,2852
2017-04-02T02:59:50.510559Z,PH,6.051
2017-04-02T02:59:50.510541Z,ORP,
2017-04-02T02:59:50.510505Z,DO,8.71
2017-04-02T02:59:38.820288Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:59:38.820268Z,GRV,1.001
2017-04-02T02:59:38.820259Z,Sal,1.47
2017-04-02T02:59:38.820251Z,TDS,1540
2017-04-02T02:59:38.820241Z,Temp,31.34
2017-04-02T02:59:38.820229Z,EC,2852
2017-04-02T02:59:38.820219Z,PH,6.042
2017-04-02T02:59:38.820204Z,ORP,
2017-04-02T02:59:38.820173Z,DO,8.66
2017-04-02T02:59:26.825603Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:59:26.825593Z,GRV,1.001
2017-04-02T02:59:26.825585Z,Sal,1.47
2017-04-02T02:59:26.825577Z,TDS,1540
2017-04-02T02:59:26.825569Z,Temp,31.10
2017-04-02T02:59:26.825544Z,PH,6.048
2017-04-02T02:59:26.825559Z,EC,2852
2017-04-02T02:59:26.825530Z,ORP,
2017-04-02T02:59:26.825498Z,DO,8.69
2017-04-02T02:59:14.846307Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:59:14.846298Z,GRV,1.001
2017-04-02T02:59:14.846290Z,Sal,1.47
2017-04-02T02:59:14.846272Z,Temp,31.59
2017-04-02T02:59:14.846281Z,TDS,1539
2017-04-02T02:59:14.846246Z,PH,6.048
2017-04-02T02:59:14.846262Z,EC,2851
2017-04-02T02:59:14.846232Z,ORP,
2017-04-02T02:59:14.846198Z,DO,8.70
2017-04-02T02:59:02.784873Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:59:02.784855Z,Sal,1.47
2017-04-02T02:59:02.784864Z,GRV,1.001
2017-04-02T02:59:02.784845Z,TDS,1540
2017-04-02T02:59:02.784835Z,Temp,31.34
2017-04-02T02:59:02.784825Z,EC,2852
2017-04-02T02:59:02.784814Z,PH,6.044
2017-04-02T02:59:02.784797Z,ORP,
2017-04-02T02:59:02.784755Z,DO,8.69
2017-04-02T02:58:50.873848Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:58:50.873839Z,GRV,1.001
2017-04-02T02:58:50.873830Z,Sal,1.47
2017-04-02T02:58:50.873812Z,Temp,31.34
2017-04-02T02:58:50.873821Z,TDS,1540
2017-04-02T02:58:50.873803Z,EC,2852
2017-04-02T02:58:50.873792Z,PH,6.047
2017-04-02T02:58:50.873774Z,ORP,
2017-04-02T02:58:50.873720Z,DO,8.76
2017-04-02T02:58:38.381029Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:58:38.381016Z,GRV,1.001
2017-04-02T02:58:38.380971Z,Sal,1.47
2017-04-02T02:58:36.877495Z,TDS,1539
2017-04-02T02:58:36.877475Z,EC,2851
2017-04-02T02:58:36.877486Z,Temp,31.83
2017-04-02T02:58:36.877463Z,PH,6.045
2017-04-02T02:58:36.877448Z,ORP,
2017-04-02T02:58:36.877405Z,DO,8.82
2017-04-02T02:58:24.841268Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:58:24.841250Z,Sal,1.47
2017-04-02T02:58:24.841259Z,GRV,1.001
2017-04-02T02:58:24.841233Z,Temp,31.34
2017-04-02T02:58:24.841241Z,TDS,1540
2017-04-02T02:58:24.841224Z,EC,2852
2017-04-02T02:58:24.841213Z,PH,6.041
2017-04-02T02:58:24.841199Z,ORP,
2017-04-02T02:58:24.841146Z,DO,8.94
2017-04-02T02:58:12.799705Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:58:12.799695Z,GRV,1.001
2017-04-02T02:58:12.799687Z,Sal,1.47
2017-04-02T02:58:12.799679Z,TDS,1540
2017-04-02T02:58:12.799671Z,Temp,31.34
2017-04-02T02:58:12.799662Z,EC,2852
2017-04-02T02:58:12.799652Z,PH,6.049
2017-04-02T02:58:12.799634Z,ORP,
2017-04-02T02:58:12.799601Z,DO,8.96
2017-04-02T02:58:00.892217Z,GRV,1.001
2017-04-02T02:58:00.892225Z,MapLocation,"3.036508,101.6988646"
2017-04-02T02:58:00.892209Z,Sal,1.47
